time,total_length,FPS,behavior,behavioral_category,status,participantID,block,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,confidence,time_unix,time_dif
24.511,129.95,20.97,u_4r_3,4Red,START,12,1,3432.8201285,385.5705000000853,609,620,0.33361360450644967,0.6014989386843085,0.8744840531459291,24.626522541046143,0.11552254104614335
26.085,129.95,20.97,BC,BrickClick,POINT,12,1,3434.3577535,105.24699999996301,647,649,0.305658094727362,0.6242732096724934,0.8259405786837618,26.16414761543274,0.0791476154327384
26.085,129.95,20.97,u_4r_3,4Red,STOP,12,1,3434.3577535,105.24699999996301,647,649,0.305658094727362,0.6242732096724934,0.8259405786837618,26.16414761543274,0.0791476154327384
26.18,129.95,20.97,u_conf,Configuration,STOP,12,1,3434.3577535,105.24699999996301,647,649,0.305658094727362,0.6242732096724934,0.8259405786837618,26.16414761543274,0.015852384567260458
26.228,129.95,20.97,u_base,Base,START,12,1,3434.3577535,105.24699999996301,647,649,0.305658094727362,0.6242732096724934,0.8259405786837618,26.16414761543274,0.06385238456726228
26.419,129.95,20.97,l_3_ob,3Orange,POINT,12,1,3434.7873335000004,121.84149999984584,660,662,0.4438549303417643,0.5866488229959063,0.929826118806841,26.593727588653564,0.17472758865356397
26.753,129.95,20.97,l_4yr_1,4YellowRound,POINT,12,1,3435.0868995,148.39200000005803,667,671,0.3323246027839236,0.6331986786827187,0.9642400254240686,26.893293619155884,0.14029361915588368
27.086,129.95,20.97,u_4yr_1,4YellowRound,START,12,1,3435.2855085,182.07499999971333,672,676,0.46469616667857117,0.6449632062731906,0.6978916912306635,27.091902494430542,0.00590249443054347
27.42,129.95,20.97,l_3_ob,3Orange,POINT,12,1,3435.6121030000004,144.79349999965052,679,683,0.531484982558398,0.5848327090181048,0.9238573806678866,27.41849708557129,0.0015029144287126428
27.659,129.95,20.97,l_4r_4,4Red,POINT,12,1,3435.8138525000004,88.64049999965573,685,687,0.44697712746944696,0.6363140438350353,0.9398551255966049,27.620246410369873,0.03875358963012587
28.088,129.95,20.97,l_base,Base,START,12,1,3436.446723,380.88599999991857,701,713,0.3260182583492678,0.504587639113337,0.9377734217093011,28.253117084503174,0.16511708450317286
31.283,129.95,20.97,Acc,Accidents,START,12,1,3439.5958170000004,255.59999999995853,790,798,0.32373876425153897,0.617031663134288,0.8965071383262565,31.40221095085144,0.11921095085143918
31.283,129.95,20.97,BC,BrickClick,POINT,12,1,3439.5958170000004,255.59999999995853,790,798,0.32373876425153897,0.617031663134288,0.8965071383262565,31.40221095085144,0.11921095085143918
36.767,129.95,20.97,Acc,Accidents,STOP,12,1,3444.997852,89.32850000019243,846,846,0.41816584071261376,0.666028573676706,0.9977228674886185,36.804245948791504,0.037245948791500894
